,officialnamestate,month_year,TemperatureMean
0,Australian Capital Territory,2010-01,20.817284024193548
1,Australian Capital Territory,2010-02,18.972756455357143
2,Australian Capital Territory,2010-03,16.5278350483871
3,Australian Capital Territory,2010-04,12.887423716666666
4,Australian Capital Territory,2010-05,8.337512075806451
5,Australian Capital Territory,2010-06,5.445166583833333
6,Australian Capital Territory,2010-07,4.759588641935484
7,Australian Capital Territory,2010-08,4.843526770967742
8,Australian Capital Territory,2010-09,8.201520753333334
9,Australian Capital Territory,2010-10,11.937982477419355
10,Australian Capital Territory,2010-11,15.025826649999999
11,Australian Capital Territory,2010-12,16.394602516129034
12,Australian Capital Territory,2011-01,19.987848677419358
13,Australian Capital Territory,2011-02,18.81248850892857
14,Australian Capital Territory,2011-03,15.380724596774193
15,Australian Capital Territory,2011-04,11.194333335000001
16,Australian Capital Territory,2011-05,7.004044312903226
17,Australian Capital Territory,2011-06,5.745756831666667
18,Australian Capital Territory,2011-07,4.407438093548388
19,Australian Capital Territory,2011-08,7.296383001612903
20,Australian Capital Territory,2011-09,8.590548478333334
21,Australian Capital Territory,2011-10,11.817485191935484
22,Australian Capital Territory,2011-11,15.934264266666666
23,Australian Capital Territory,2011-12,15.389629330645162
24,Australian Capital Territory,2012-01,18.211739701612906
25,Australian Capital Territory,2012-02,16.972386732758622
26,Australian Capital Territory,2012-03,14.264595596774194
27,Australian Capital Territory,2012-04,12.087180601666667
28,Australian Capital Territory,2012-05,6.292821225806452
29,Australian Capital Territory,2012-06,5.43290964
30,Australian Capital Territory,2012-07,4.4345550354838705
31,Australian Capital Territory,2012-08,4.533950208064516
32,Australian Capital Territory,2012-09,8.200895806666667
33,Australian Capital Territory,2012-10,11.49769357096774
34,Australian Capital Territory,2012-11,15.944611425
35,Australian Capital Territory,2012-12,17.461907548387096
36,Australian Capital Territory,2013-01,21.577331209677418
37,Australian Capital Territory,2013-02,18.386707285714287
38,Australian Capital Territory,2013-03,16.24376231451613
39,Australian Capital Territory,2013-04,12.316312591666668
40,Australian Capital Territory,2013-05,8.335361541935484
41,Australian Capital Territory,2013-06,6.088742961666667
42,Australian Capital Territory,2013-07,5.591577880645161
43,Australian Capital Territory,2013-08,6.2477606435483874
44,Australian Capital Territory,2013-09,10.474784811666666
45,Australian Capital Territory,2013-10,11.902901975806452
46,Australian Capital Territory,2013-11,14.337319783333333
47,Australian Capital Territory,2013-12,18.447660303225806
48,Australian Capital Territory,2014-01,20.64282162903226
49,Australian Capital Territory,2014-02,19.471528660714284
50,Australian Capital Territory,2014-03,16.52178668548387
51,Australian Capital Territory,2014-04,12.419958476666666
52,Australian Capital Territory,2014-05,9.164595330645161
53,Australian Capital Territory,2014-06,6.519229038333333
54,Australian Capital Territory,2014-07,4.790065839677419
55,Australian Capital Territory,2014-08,5.240905806451613
56,Australian Capital Territory,2014-09,8.993256955
57,Australian Capital Territory,2014-10,13.480422217741935
58,Australian Capital Territory,2014-11,17.137944791666666
59,Australian Capital Territory,2014-12,17.646349798387096
60,Australian Capital Territory,2015-01,18.106632161290324
61,Australian Capital Territory,2015-02,18.680011026785714
62,Australian Capital Territory,2015-03,15.974037879032258
63,Australian Capital Territory,2015-04,11.775375031666666
64,Australian Capital Territory,2015-05,8.011403132258064
65,Australian Capital Territory,2015-06,4.951902738333333
66,Australian Capital Territory,2015-07,3.731698852419355
67,Australian Capital Territory,2015-08,5.204380260967742
68,Australian Capital Territory,2015-09,8.537319381666666
69,Australian Capital Territory,2015-10,15.172055379032258
70,Australian Capital Territory,2015-11,16.118673883333333
71,Australian Capital Territory,2015-12,18.8366725
72,Australian Capital Territory,2016-01,19.082304298387093
73,Australian Capital Territory,2016-02,19.714951603448274
74,Australian Capital Territory,2016-03,18.073836387096772
75,Australian Capital Territory,2016-04,14.357562675
76,Australian Capital Territory,2016-05,8.791981058064515
77,Australian Capital Territory,2016-06,6.085652666
78,Australian Capital Territory,2016-07,5.876524133225807
79,Australian Capital Territory,2016-08,5.9191316725806455
80,Australian Capital Territory,2016-09,8.53530554
81,Australian Capital Territory,2016-10,10.103909983870967
82,Australian Capital Territory,2016-11,15.294680758333334
83,Australian Capital Territory,2016-12,18.946954822580647
84,Australian Capital Territory,2017-01,21.479481225806452
85,Australian Capital Territory,2017-02,19.746305196428573
86,Australian Capital Territory,2017-03,17.28240458064516
87,Australian Capital Territory,2017-04,11.60867369
88,Australian Capital Territory,2017-05,8.05511965
89,Australian Capital Territory,2017-06,5.009749985
90,Australian Capital Territory,2017-07,4.164629060806451
91,Australian Capital Territory,2017-08,5.058916688709678
92,Australian Capital Territory,2017-09,8.361208423333332
93,Australian Capital Territory,2017-10,13.186504120967742
94,Australian Capital Territory,2017-11,14.832909721666665
95,Australian Capital Territory,2017-12,18.562781064516127
96,Australian Capital Territory,2018-01,20.894333500000002
97,Australian Capital Territory,2018-02,18.842175607142856
98,Australian Capital Territory,2018-03,16.501994661290322
99,Australian Capital Territory,2018-04,15.291173583333334
100,Australian Capital Territory,2018-05,8.758950296774193
101,Australian Capital Territory,2018-06,5.697840286666667
102,Australian Capital Territory,2018-07,4.330724476
103,Australian Capital Territory,2018-08,5.282639832258065
104,Australian Capital Territory,2018-09,8.370652786666666
105,Australian Capital Territory,2018-10,13.10434686935484
106,Australian Capital Territory,2018-11,15.08947243
107,Australian Capital Territory,2018-12,19.47057675
108,Australian Capital Territory,2019-01,23.44917219354839
109,Australian Capital Territory,2019-02,19.171453857142858
110,Australian Capital Territory,2019-03,16.8910066516129
111,Australian Capital Territory,2019-04,13.753743078333335
112,Australian Capital Territory,2019-05,8.570778311290322
113,Australian Capital Territory,2019-06,5.879680583333334
114,Australian Capital Territory,2019-07,5.823869640322581
115,Australian Capital Territory,2019-08,4.939528277419355
116,Australian Capital Territory,2019-09,8.685548631666668
117,Australian Capital Territory,2019-10,13.092720416129033
118,Australian Capital Territory,2019-11,15.747354335
119,Australian Capital Territory,2019-12,20.76294901612903
120,Australian Capital Territory,2020-01,21.88791533870968
121,Australian Capital Territory,2020-02,18.749290206896553
122,Australian Capital Territory,2020-03,15.346517596774195
123,Australian Capital Territory,2020-04,11.689367991666666
124,Australian Capital Territory,2020-05,7.616913977419355
125,Australian Capital Territory,2020-06,6.0251666
126,Australian Capital Territory,2020-07,5.851826575806452
127,Australian Capital Territory,2020-08,5.421618279032258
128,Australian Capital Territory,2020-09,9.603187471666667
129,Australian Capital Territory,2020-10,12.654716419354838
130,Australian Capital Territory,2020-11,16.52089585
131,Australian Capital Territory,2020-12,16.215469032258063
132,Australian Capital Territory,2021-01,18.464561741935487
133,Australian Capital Territory,2021-02,17.291915071428573
134,Australian Capital Territory,2021-03,14.910092725806452
135,Australian Capital Territory,2021-04,11.474958318333334
136,Australian Capital Territory,2021-05,8.271752712903226
137,Australian Capital Territory,2021-06,6.205513886666666
138,Australian Capital Territory,2021-07,4.883446193548387
139,Australian Capital Territory,2021-08,6.347626306451613
140,Australian Capital Territory,2021-09,8.939506928333333
141,Australian Capital Territory,2021-10,10.970778251612904
142,Australian Capital Territory,2021-11,13.263326293333334
143,Australian Capital Territory,2021-12,16.638284903225806
144,Australian Capital Territory,2022-01,19.14036835483871
145,Australian Capital Territory,2022-02,17.606498535714287
146,Australian Capital Territory,2022-03,16.28969633064516
147,Australian Capital Territory,2022-04,12.905756973333332
148,Australian Capital Territory,2022-05,8.968090177419356
149,Australian Capital Territory,2022-06,5.414125013333333
150,Australian Capital Territory,2022-07,5.356934127419355
151,Australian Capital Territory,2022-08,6.801188175
152,Australian Capital Territory,2022-09,8.549749921666667
153,Australian Capital Territory,2022-10,11.636840119354838
154,Australian Capital Territory,2022-11,12.298638978333335
155,Australian Capital Territory,2022-12,15.303237983870968
156,Australian Capital Territory,2023-01,18.28804958064516
157,Australian Capital Territory,2023-02,17.979861535714285
158,Australian Capital Territory,2023-03,16.463788983870966
159,Australian Capital Territory,2023-04,11.839680563333333
160,Australian Capital Territory,2023-05,6.85760625
161,Australian Capital Territory,2023-06,6.38957639
162,Australian Capital Territory,2023-07,5.775717775806451
163,Australian Capital Territory,2023-08,7.38193419516129
164,Australian Capital Territory,2023-09,11.013777823333333
165,Australian Capital Territory,2023-10,12.40790869516129
166,Australian Capital Territory,2023-11,16.296069558333333
167,Australian Capital Territory,2023-12,18.314225903225807
168,New South Wales,2010-01,24.851976282497155
169,New South Wales,2010-02,23.136867398193278
170,New South Wales,2010-03,20.58202689036053
171,New South Wales,2010-04,17.422037285286272
172,New South Wales,2010-05,12.970571171035294
173,New South Wales,2010-06,9.948896436690118
174,New South Wales,2010-07,9.447524987137532
175,New South Wales,2010-08,9.388813573110665
176,New South Wales,2010-09,12.85306946573302
177,New South Wales,2010-10,15.821488939965086
178,New South Wales,2010-11,18.68243500022745
179,New South Wales,2010-12,20.54240308337002
180,New South Wales,2011-01,24.212726923908917
181,New South Wales,2011-02,23.48286494379832
182,New South Wales,2011-03,20.084370976812146
183,New South Wales,2011-04,15.981311796541178
184,New South Wales,2011-05,11.571842669966603
185,New South Wales,2011-06,9.896563265988549
186,New South Wales,2011-07,8.922095037888933
187,New South Wales,2011-08,11.586825120902848
188,New South Wales,2011-09,14.05644709094902
189,New South Wales,2011-10,16.23465861689943
190,New South Wales,2011-11,20.817664253560785
191,New South Wales,2011-12,19.661062320857685
192,New South Wales,2012-01,22.57204222628463
193,New South Wales,2012-02,21.484168418539554
194,New South Wales,2012-03,18.908590777472487
195,New South Wales,2012-04,16.707259015814902
196,New South Wales,2012-05,11.863804715829298
197,New South Wales,2012-06,9.724267676799968
198,New South Wales,2012-07,9.102936752411917
199,New South Wales,2012-08,9.952540481282945
200,New South Wales,2012-09,13.962046930139138
201,New South Wales,2012-10,17.05709094150057
202,New South Wales,2012-11,21.32839219774902
203,New South Wales,2012-12,23.16941319944592
204,New South Wales,2013-01,25.840652299233398
205,New South Wales,2013-02,22.974277409991593
206,New South Wales,2013-03,20.720518820865276
207,New South Wales,2013-04,17.003938924588237
208,New South Wales,2013-05,13.144469644977608
209,New South Wales,2013-06,10.386926006433567
210,New South Wales,2013-07,10.349435328441139
211,New South Wales,2013-08,11.40526217830816
212,New South Wales,2013-09,16.174471115225725
213,New South Wales,2013-10,17.71147613180038
214,New South Wales,2013-11,19.617776997082352
215,New South Wales,2013-12,23.208148488850096
216,New South Wales,2014-01,25.1205591416926
217,New South Wales,2014-02,24.080788249815125
218,New South Wales,2014-03,20.926500790702086
219,New South Wales,2014-04,17.370794815403922
220,New South Wales,2014-05,14.087218700647439
221,New South Wales,2014-06,10.739770612731057
222,New South Wales,2014-07,9.338831277227575
223,New South Wales,2014-08,10.255901809683948
224,New South Wales,2014-09,13.762058853876079
225,New South Wales,2014-10,19.094785747555218
226,New South Wales,2014-11,22.46674660262745
227,New South Wales,2014-12,22.98603828079696
228,New South Wales,2015-01,23.16601061609867
229,New South Wales,2015-02,23.980160632184873
230,New South Wales,2015-03,21.340607533404174
231,New South Wales,2015-04,16.13226833761098
232,New South Wales,2015-05,12.963474225218976
233,New South Wales,2015-06,10.08540803443953
234,New South Wales,2015-07,8.399250313548615
235,New South Wales,2015-08,10.28712665664926
236,New South Wales,2015-09,13.01537667116367
237,New South Wales,2015-10,20.303487192872865
238,New South Wales,2015-11,21.30538255017255
239,New South Wales,2015-12,23.282083664447818
240,New South Wales,2016-01,23.494710159036053
241,New South Wales,2016-02,24.391091512827586
242,New South Wales,2016-03,22.812289219263757
243,New South Wales,2016-04,19.248013598172548
244,New South Wales,2016-05,14.013306284549525
245,New South Wales,2016-06,10.441320617962198
246,New South Wales,2016-07,10.26463551777761
247,New South Wales,2016-08,10.529759014674232
248,New South Wales,2016-09,12.725708361494902
249,New South Wales,2016-10,15.244616069836052
250,New South Wales,2016-11,20.104781408470586
251,New South Wales,2016-12,23.803304756880458
252,New South Wales,2017-01,25.93451045017078
253,New South Wales,2017-02,24.90692716882353
254,New South Wales,2017-03,21.859240180516128
255,New South Wales,2017-04,16.26656381649098
256,New South Wales,2017-05,12.811260073681975
257,New South Wales,2017-06,9.857207083148133
258,New South Wales,2017-07,9.408773034191574
259,New South Wales,2017-08,10.306662189723317
260,New South Wales,2017-09,14.567517072164707
261,New South Wales,2017-10,17.907040277882352
262,New South Wales,2017-11,19.897418392330195
263,New South Wales,2017-12,23.32312253016319
264,New South Wales,2018-01,25.581282101366224
265,New South Wales,2018-02,23.8396580795042
266,New South Wales,2018-03,21.898725156971537
267,New South Wales,2018-04,19.672452548054903
268,New South Wales,2018-05,13.22431969053518
269,New South Wales,2018-06,10.020624565688314
270,New South Wales,2018-07,9.588240301318027
271,New South Wales,2018-08,10.390446192260113
272,New South Wales,2018-09,13.701979164631686
273,New South Wales,2018-10,17.93778491010702
274,New South Wales,2018-11,19.816315289352158
275,New South Wales,2018-12,24.12768358452372
276,New South Wales,2019-01,28.047950666375712
277,New South Wales,2019-02,23.86424300878151
278,New South Wales,2019-03,21.904597059008726
279,New South Wales,2019-04,18.295589940611762
280,New South Wales,2019-05,13.26356811119165
281,New South Wales,2019-06,10.395464120411528
282,New South Wales,2019-07,10.51208786099833
283,New South Wales,2019-08,10.39190144058759
284,New South Wales,2019-09,14.405579156618824
285,New South Wales,2019-10,18.68310828854254
286,New South Wales,2019-11,20.697219528090354
287,New South Wales,2019-12,25.287424105055788
288,New South Wales,2020-01,26.259884234800758
289,New South Wales,2020-02,22.55460047084787
290,New South Wales,2020-03,19.738805943203037
291,New South Wales,2020-04,16.044411353691764
292,New South Wales,2020-05,11.769745044771158
293,New South Wales,2020-06,10.077055947290095
294,New South Wales,2020-07,9.568645265980722
295,New South Wales,2020-08,9.84262407709887
296,New South Wales,2020-09,14.493386511039608
297,New South Wales,2020-10,17.267552935028462
298,New South Wales,2020-11,21.92547248577255
299,New South Wales,2020-12,21.628259796379506
300,New South Wales,2021-01,22.98397816689943
301,New South Wales,2021-02,21.947540783344536
302,New South Wales,2021-03,19.366837743825428
303,New South Wales,2021-04,15.546667235974118
304,New South Wales,2021-05,12.478888775821632
305,New South Wales,2021-06,9.99663372233367
306,New South Wales,2021-07,9.198667244666945
307,New South Wales,2021-08,10.904809251624288
308,New South Wales,2021-09,13.405504647961177
309,New South Wales,2021-10,15.904208382828843
310,New South Wales,2021-11,17.99872851327451
311,New South Wales,2021-12,21.521586151468693
312,New South Wales,2022-01,23.790101816751424
313,New South Wales,2022-02,22.02595902894958
314,New South Wales,2022-03,20.58394952295256
315,New South Wales,2022-04,17.153184244541176
316,New South Wales,2022-05,13.071258504299811
317,New South Wales,2022-06,9.137430623382667
318,New South Wales,2022-07,9.244994569224668
319,New South Wales,2022-08,10.761217691514004
320,New South Wales,2022-09,12.564375225423529
321,New South Wales,2022-10,15.624104333997723
322,New South Wales,2022-11,16.61410236950196
323,New South Wales,2022-12,19.836205857283492
324,New South Wales,2023-01,23.29868293620493
325,New South Wales,2023-02,23.07296902873109
326,New South Wales,2023-03,21.83492597256926
327,New South Wales,2023-04,16.09832312355294
328,New South Wales,2023-05,11.325761333496319
329,New South Wales,2023-06,10.419370168131373
330,New South Wales,2023-07,10.18292863410186
331,New South Wales,2023-08,11.941368081830058
332,New South Wales,2023-09,15.94206282752941
333,New South Wales,2023-10,17.55852037196812
334,New South Wales,2023-11,20.579681148000002
335,New South Wales,2023-12,23.592429135658445
336,"New South Wales,Queensland",2010-01,28.637677623655915
337,"New South Wales,Queensland",2010-02,25.832439476190476
338,"New South Wales,Queensland",2010-03,23.36843494623656
339,"New South Wales,Queensland",2010-04,20.98165762777778
340,"New South Wales,Queensland",2010-05,15.948206102150538
341,"New South Wales,Queensland",2010-06,12.368115692222222
342,"New South Wales,Queensland",2010-07,11.848810856989246
343,"New South Wales,Queensland",2010-08,11.802708732258063
344,"New South Wales,Queensland",2010-09,16.427814844444445
345,"New South Wales,Queensland",2010-10,19.587229526881718
346,"New South Wales,Queensland",2010-11,21.73677318888889
347,"New South Wales,Queensland",2010-12,24.394823720430107
348,"New South Wales,Queensland",2011-01,29.191441
349,"New South Wales,Queensland",2011-02,28.74913117857143
350,"New South Wales,Queensland",2011-03,24.51426819354839
351,"New South Wales,Queensland",2011-04,19.872213144444444
352,"New South Wales,Queensland",2011-05,14.479232112903226
353,"New South Wales,Queensland",2011-06,12.580523125555555
354,"New South Wales,Queensland",2011-07,11.489111035483871
355,"New South Wales,Queensland",2011-08,15.296660413978493
356,"New South Wales,Queensland",2011-09,18.31033808888889
357,"New South Wales,Queensland",2011-10,20.982502747311827
358,"New South Wales,Queensland",2011-11,25.63320848888889
359,"New South Wales,Queensland",2011-12,23.775267161290323
360,"New South Wales,Queensland",2012-01,26.540880795698925
361,"New South Wales,Queensland",2012-02,25.408435977011496
362,"New South Wales,Queensland",2012-03,23.140746483870966
363,"New South Wales,Queensland",2012-04,20.559805700000002
364,"New South Wales,Queensland",2012-05,14.872018860215055
365,"New South Wales,Queensland",2012-06,11.63135651
366,"New South Wales,Queensland",2012-07,11.402955204301076
367,"New South Wales,Queensland",2012-08,13.299706940860215
368,"New South Wales,Queensland",2012-09,18.292907477777778
369,"New South Wales,Queensland",2012-10,22.077529731182796
370,"New South Wales,Queensland",2012-11,27.295199288888888
371,"New South Wales,Queensland",2012-12,29.47571505376344
372,"New South Wales,Queensland",2013-01,31.97251152688172
373,"New South Wales,Queensland",2013-02,27.584944416666666
374,"New South Wales,Queensland",2013-03,24.953761924731182
375,"New South Wales,Queensland",2013-04,20.771171388888888
376,"New South Wales,Queensland",2013-05,16.614469575268817
377,"New South Wales,Queensland",2013-06,13.012467588888889
378,"New South Wales,Queensland",2013-07,13.649326129032259
379,"New South Wales,Queensland",2013-08,15.547422059139784
380,"New South Wales,Queensland",2013-09,21.479412077777777
381,"New South Wales,Queensland",2013-10,22.955105924731182
382,"New South Wales,Queensland",2013-11,25.45721331111111
383,"New South Wales,Queensland",2013-12,28.524729376344087
384,"New South Wales,Queensland",2014-01,30.07322853763441
385,"New South Wales,Queensland",2014-02,28.80376917857143
386,"New South Wales,Queensland",2014-03,25.00680835483871
387,"New South Wales,Queensland",2014-04,21.987236344444444
388,"New South Wales,Queensland",2014-05,17.78124831182796
389,"New South Wales,Queensland",2014-06,13.000823955555555
390,"New South Wales,Queensland",2014-07,12.207771413978493
391,"New South Wales,Queensland",2014-08,13.3028878655914
392,"New South Wales,Queensland",2014-09,17.716055633333333
393,"New South Wales,Queensland",2014-10,24.51408883870968
394,"New South Wales,Queensland",2014-11,28.327398388888888
395,"New South Wales,Queensland",2014-12,28.622578924731183
396,"New South Wales,Queensland",2015-01,27.895629892473117
397,"New South Wales,Queensland",2015-02,29.75218173809524
398,"New South Wales,Queensland",2015-03,26.72222046236559
399,"New South Wales,Queensland",2015-04,19.69267612222222
400,"New South Wales,Queensland",2015-05,16.077664032258063
401,"New South Wales,Queensland",2015-06,13.17695831
402,"New South Wales,Queensland",2015-07,10.917538435483872
403,"New South Wales,Queensland",2015-08,13.726342279569892
404,"New South Wales,Queensland",2015-09,17.90258351111111
405,"New South Wales,Queensland",2015-10,26.27687994623656
406,"New South Wales,Queensland",2015-11,27.157606633333334
407,"New South Wales,Queensland",2015-12,28.981449956989245
408,"New South Wales,Queensland",2016-01,28.18841666666667
409,"New South Wales,Queensland",2016-02,29.823905218390806
410,"New South Wales,Queensland",2016-03,27.448004537634407
411,"New South Wales,Queensland",2016-04,24.208162011111114
412,"New South Wales,Queensland",2016-05,17.253896166666667
413,"New South Wales,Queensland",2016-06,13.030476888888888
414,"New South Wales,Queensland",2016-07,12.570585102150536
415,"New South Wales,Queensland",2016-08,13.62499823655914
416,"New South Wales,Queensland",2016-09,15.323648266666666
417,"New South Wales,Queensland",2016-10,20.182278870967743
418,"New South Wales,Queensland",2016-11,25.79216682222222
419,"New South Wales,Queensland",2016-12,29.729209666666666
420,"New South Wales,Queensland",2017-01,32.45000229032258
421,"New South Wales,Queensland",2017-02,31.30320096428571
422,"New South Wales,Queensland",2017-03,27.09209429032258
423,"New South Wales,Queensland",2017-04,20.71334243333333
424,"New South Wales,Queensland",2017-05,16.50997027956989
425,"New South Wales,Queensland",2017-06,13.193527627777778
426,"New South Wales,Queensland",2017-07,12.93429826344086
427,"New South Wales,Queensland",2017-08,14.315257032258064
428,"New South Wales,Queensland",2017-09,19.407879516666668
429,"New South Wales,Queensland",2017-10,22.034679010752686
430,"New South Wales,Queensland",2017-11,25.093990744444444
431,"New South Wales,Queensland",2017-12,29.458223612903225
432,"New South Wales,Queensland",2018-01,32.25687956989247
433,"New South Wales,Queensland",2018-02,29.454713726190477
434,"New South Wales,Queensland",2018-03,27.305131892473117
435,"New South Wales,Queensland",2018-04,24.347601822222224
436,"New South Wales,Queensland",2018-05,16.628384231182796
437,"New South Wales,Queensland",2018-06,13.062416483333333
438,"New South Wales,Queensland",2018-07,12.388308170967742
439,"New South Wales,Queensland",2018-08,14.109074241935483
440,"New South Wales,Queensland",2018-09,18.538921288888886
441,"New South Wales,Queensland",2018-10,23.52912353763441
442,"New South Wales,Queensland",2018-11,25.429685166666665
443,"New South Wales,Queensland",2018-12,30.1557146344086
444,"New South Wales,Queensland",2019-01,34.40446052688172
445,"New South Wales,Queensland",2019-02,29.612129428571432
446,"New South Wales,Queensland",2019-03,27.189473440860212
447,"New South Wales,Queensland",2019-04,22.310379477777776
448,"New South Wales,Queensland",2019-05,16.496529456989247
449,"New South Wales,Queensland",2019-06,13.134198914444445
450,"New South Wales,Queensland",2019-07,13.513442446236558
451,"New South Wales,Queensland",2019-08,14.070610994623655
452,"New South Wales,Queensland",2019-09,19.24063412222222
453,"New South Wales,Queensland",2019-10,24.106542870967743
454,"New South Wales,Queensland",2019-11,25.718504644444444
455,"New South Wales,Queensland",2019-12,31.94856859139785
456,"New South Wales,Queensland",2020-01,33.110889451612906
457,"New South Wales,Queensland",2020-02,27.281123747126436
458,"New South Wales,Queensland",2020-03,24.08178927956989
459,"New South Wales,Queensland",2020-04,20.169175655555556
460,"New South Wales,Queensland",2020-05,14.989338650537633
461,"New South Wales,Queensland",2020-06,12.920217527777776
462,"New South Wales,Queensland",2020-07,12.25501965591398
463,"New South Wales,Queensland",2020-08,13.427465720430108
464,"New South Wales,Queensland",2020-09,20.2296388
465,"New South Wales,Queensland",2020-10,22.367250978494624
466,"New South Wales,Queensland",2020-11,29.16894468888889
467,"New South Wales,Queensland",2020-12,28.090302043010755
468,"New South Wales,Queensland",2021-01,29.27269488172043
469,"New South Wales,Queensland",2021-02,27.661285714285718
470,"New South Wales,Queensland",2021-03,23.911516193548387
471,"New South Wales,Queensland",2021-04,19.370194438888888
472,"New South Wales,Queensland",2021-05,15.695319790322579
473,"New South Wales,Queensland",2021-06,12.823157227777779
474,"New South Wales,Queensland",2021-07,12.147627087096772
475,"New South Wales,Queensland",2021-08,14.588084118279571
476,"New South Wales,Queensland",2021-09,17.980958177777776
477,"New South Wales,Queensland",2021-10,21.839921086021505
478,"New South Wales,Queensland",2021-11,23.284407333333334
479,"New South Wales,Queensland",2021-12,27.893572784946237
480,"New South Wales,Queensland",2022-01,30.394312161290323
481,"New South Wales,Queensland",2022-02,27.372620071428575
482,"New South Wales,Queensland",2022-03,26.282842301075267
483,"New South Wales,Queensland",2022-04,22.062462866666667
484,"New South Wales,Queensland",2022-05,15.723075220430108
485,"New South Wales,Queensland",2022-06,11.112138655555556
486,"New South Wales,Queensland",2022-07,11.578384202150536
487,"New South Wales,Queensland",2022-08,13.764719370967741
488,"New South Wales,Queensland",2022-09,16.554939555555556
489,"New South Wales,Queensland",2022-10,19.912882413978494
490,"New South Wales,Queensland",2022-11,21.733087827777776
491,"New South Wales,Queensland",2022-12,25.879527107526883
492,"New South Wales,Queensland",2023-01,30.22818322580645
493,"New South Wales,Queensland",2023-02,29.354143333333333
494,"New South Wales,Queensland",2023-03,28.36552639784946
495,"New South Wales,Queensland",2023-04,20.871629494444445
496,"New South Wales,Queensland",2023-05,14.217407537634408
497,"New South Wales,Queensland",2023-06,13.575495216666667
498,"New South Wales,Queensland",2023-07,13.372649376344087
499,"New South Wales,Queensland",2023-08,16.996708612903227
500,"New South Wales,Queensland",2023-09,21.41026378333333
501,"New South Wales,Queensland",2023-10,23.409096913978495
502,"New South Wales,Queensland",2023-11,26.544060366666663
503,"New South Wales,Queensland",2023-12,29.833559688172045
504,"New South Wales,South Australia",2010-01,27.71417327419355
505,"New South Wales,South Australia",2010-02,26.064114464285716
506,"New South Wales,South Australia",2010-03,22.557822532258065
507,"New South Wales,South Australia",2010-04,19.309409616666667
508,"New South Wales,South Australia",2010-05,14.291895048387097
509,"New South Wales,South Australia",2010-06,11.063854195000001
510,"New South Wales,South Australia",2010-07,9.882587398387097
511,"New South Wales,South Australia",2010-08,10.774421903225806
512,"New South Wales,South Australia",2010-09,13.643680416666665
513,"New South Wales,South Australia",2010-10,17.556512096774195
514,"New South Wales,South Australia",2010-11,19.765972183333336
515,"New South Wales,South Australia",2010-12,23.05788966129032
516,"New South Wales,South Australia",2011-01,26.32855516129032
517,"New South Wales,South Australia",2011-02,24.311212875
518,"New South Wales,South Australia",2011-03,20.15012764516129
519,"New South Wales,South Australia",2011-04,16.94152761666667
520,"New South Wales,South Australia",2011-05,12.550900532258066
521,"New South Wales,South Australia",2011-06,11.254444505
522,"New South Wales,South Australia",2011-07,10.335107472580646
523,"New South Wales,South Australia",2011-08,13.708662403225805
524,"New South Wales,South Australia",2011-09,16.5536805
525,"New South Wales,South Australia",2011-10,18.741256661290322
526,"New South Wales,South Australia",2011-11,22.645104216666667
527,"New South Wales,South Australia",2011-12,23.887694822580645
528,"New South Wales,South Australia",2012-01,26.247842741935486
529,"New South Wales,South Australia",2012-02,25.150940775862068
530,"New South Wales,South Australia",2012-03,19.634838612903224
531,"New South Wales,South Australia",2012-04,18.1250347
532,"New South Wales,South Australia",2012-05,13.493474451612903
533,"New South Wales,South Australia",2012-06,10.549444503333332
534,"New South Wales,South Australia",2012-07,9.812426101612903
535,"New South Wales,South Australia",2012-08,12.078151838709678
536,"New South Wales,South Australia",2012-09,16.20576375
537,"New South Wales,South Australia",2012-10,19.53016785483871
538,"New South Wales,South Australia",2012-11,24.332291650000002
539,"New South Wales,South Australia",2012-12,25.338601935483872
540,"New South Wales,South Australia",2013-01,27.574018854838712
541,"New South Wales,South Australia",2013-02,26.555781321428572
542,"New South Wales,South Australia",2013-03,22.843877532258063
543,"New South Wales,South Australia",2013-04,19.060104149999997
544,"New South Wales,South Australia",2013-05,15.188400548387097
545,"New South Wales,South Australia",2013-06,10.965173528333334
546,"New South Wales,South Australia",2013-07,11.63813165967742
547,"New South Wales,South Australia",2013-08,13.783292951612903
548,"New South Wales,South Australia",2013-09,19.47621506666667
549,"New South Wales,South Australia",2013-10,19.087123774193547
550,"New South Wales,South Australia",2013-11,21.278298516666666
551,"New South Wales,South Australia",2013-12,25.32973108064516
552,"New South Wales,South Australia",2014-01,28.824186806451614
553,"New South Wales,South Australia",2014-02,26.695066999999998
554,"New South Wales,South Australia",2014-03,23.50691537096774
555,"New South Wales,South Australia",2014-04,18.188472366666666
556,"New South Wales,South Australia",2014-05,15.834805080645161
557,"New South Wales,South Australia",2014-06,11.624791558333333
558,"New South Wales,South Australia",2014-07,10.81810489032258
559,"New South Wales,South Australia",2014-08,11.377882987096774
560,"New South Wales,South Australia",2014-09,15.477604033333334
561,"New South Wales,South Australia",2014-10,21.87610224193548
562,"New South Wales,South Australia",2014-11,23.872361249999997
563,"New South Wales,South Australia",2014-12,25.302580467741933
564,"New South Wales,South Australia",2015-01,25.407688112903227
565,"New South Wales,South Australia",2015-02,27.933124875
566,"New South Wales,South Australia",2015-03,21.815685548387098
567,"New South Wales,South Australia",2015-04,16.360867916666667
568,"New South Wales,South Australia",2015-05,14.255336
